user_id,date,mean_hold,std_flight,min_dd,max_dd,mean_speed,max_speed,speed_std,idle_time,click_rate,path_length,duration,total_screen_time,num_sessions,num_breaks,num_night_sessions,avg_session_duration,night_ratio,emotion,voice_score
U060,2025-07-23,0.126,0.096,0.037,0.294,109.9,869.6,457.9,10.55,1.75,2546.2,30.2,537.1,16,8,4,26.9,0.25,HAP,3.79
U060,2025-07-25,0.116,0.062,0.025,0.268,359.0,1960.0,604.7,3.4,1.26,4328.2,109.2,284.7,18,12,3,13.6,0.17,HAP,3.58
U060,2025-07-26,0.14,0.046,0.051,0.132,251.5,1887.6,503.8,16.01,1.82,777.8,65.7,246.9,10,12,2,20.6,0.2,DIS,5.74
U060,2025-07-27,0.072,0.025,0.038,0.197,773.4,609.9,344.1,9.69,1.44,4567.7,17.4,91.1,6,3,2,11.4,0.33,FEA,4.59
U060,2025-07-28,0.284,0.06,0.013,0.262,283.2,2229.5,138.7,11.48,1.95,4262.9,25.5,562.5,6,6,1,80.4,0.17,NEU,5.04
U060,2025-07-29,0.188,0.068,0.039,0.16,681.5,698.1,635.6,2.95,1.12,3599.7,44.0,95.5,13,10,1,6.8,0.08,FEA,4.37
U060,2025-07-30,0.126,0.105,0.059,0.054,749.1,2054.0,322.8,6.49,1.35,4125.9,14.8,460.2,19,3,4,20.0,0.21,DIS,5.55
U060,2025-07-31,0.149,0.102,0.06,0.069,427.8,1305.4,602.0,8.2,1.24,2810.3,44.0,264.2,17,3,3,13.2,0.18,DIS,5.98
U061,2025-07-01,0.162,0.02,0.042,0.178,138.6,1022.2,434.7,16.16,1.07,3440.8,16.6,572.3,2,12,2,143.1,1.0,ANG,2.97
U061,2025-07-02,0.2,0.065,0.05,0.292,141.0,648.1,604.0,15.4,1.72,2890.9,36.0,286.6,18,14,0,15.9,0.0,SAD,6.21
U061,2025-07-03,0.179,0.035,0.097,0.223,129.0,668.8,730.5,4.46,1.36,1906.1,39.2,501.0,7,13,1,62.6,0.14,SAD,6.39
U061,2025-07-04,0.28,0.032,0.044,0.068,913.0,1756.2,740.8,12.32,1.64,2930.5,119.4,212.6,14,14,1,14.2,0.07,SAD,6.33
U061,2025-07-05,0.174,0.126,0.033,0.097,449.8,1510.9,451.3,4.87,1.62,1435.8,35.9,221.5,15,3,0,14.8,0.0,SAD,6.06
U061,2025-07-06,0.298,0.016,0.032,0.243,975.9,568.6,433.6,19.76,0.54,2313.3,36.3,381.6,8,5,3,34.7,0.38,ANG,1.95
U061,2025-07-08,0.263,0.069,0.051,0.26,574.9,547.9,249.3,19.04,1.37,1547.7,85.5,598.9,9,4,3,49.9,0.33,NEU,4.96
U061,2025-07-09,0.102,0.034,0.078,0.204,598.3,459.1,751.8,11.27,0.56,789.9,104.5,339.5,11,1,3,24.2,0.27,SAD,6.3
U061,2025-07-10,0.283,0.133,0.029,0.211,664.2,1936.3,393.4,13.98,1.25,1744.9,52.6,565.6,3,8,4,80.8,1.33,HAP,3.79
U061,2025-07-11,0.079,0.088,0.074,0.057,884.3,1866.1,145.7,16.03,1.42,4289.5,106.3,484.6,14,10,4,26.9,0.29,DIS,5.96
U061,2025-07-12,0.254,0.042,0.012,0.257,400.9,428.5,374.5,14.42,2.0,2029.2,47.4,489.8,8,5,0,61.2,0.0,ANG,2.69
U061,2025-07-13,0.145,0.08,0.048,0.247,233.7,1532.6,145.3,14.0,0.25,3790.4,31.7,295.4,3,9,2,59.1,0.67,FEA,4.9
U061,2025-07-14,0.269,0.112,0.08,0.115,711.7,486.3,426.9,19.17,0.36,1040.9,46.3,268.7,18,5,0,14.9,0.0,SAD,6.45
U061,2025-07-15,0.267,0.144,0.04,0.227,459.7,2288.2,471.0,11.93,0.34,2237.2,77.0,163.6,14,8,2,10.2,0.14,ANG,2.7
U061,2025-07-16,0.251,0.041,0.061,0.104,586.7,2295.7,303.3,12.73,0.92,751.3,50.4,580.5,8,0,0,72.6,0.0,FEA,4.53
U061,2025-07-17,0.248,0.134,0.028,0.06,811.6,1836.1,103.7,16.99,1.68,865.4,84.0,578.1,17,6,4,27.5,0.24,ANG,1.82
U061,2025-07-18,0.126,0.141,0.077,0.1,643.5,2337.6,757.6,13.4,1.72,3163.7,36.1,463.4,8,2,3,42.1,0.38,FEA,4.7
U061,2025-07-19,0.07,0.138,0.015,0.095,782.3,2085.2,630.0,14.66,1.53,3115.9,87.1,220.0,5,3,1,36.7,0.2,ANG,2.53
U061,2025-07-20,0.151,0.099,0.087,0.134,698.6,2122.8,679.2,4.68,1.81,1224.2,48.2,192.4,12,0,0,16.0,0.0,ANG,2.08
U061,2025-07-21,0.093,0.098,0.028,0.155,913.8,1553.4,325.2,7.43,0.78,2477.2,60.1,593.8,2,2,0,296.9,0.0,SAD,6.42
U061,2025-07-23,0.224,0.066,0.089,0.177,876.5,973.3,620.6,2.95,0.36,4343.9,71.4,95.9,17,13,1,5.3,0.06,NEU,5.28
U061,2025-07-24,0.137,0.115,0.042,0.169,687.6,779.2,414.0,10.12,0.3,1036.2,85.5,515.5,13,13,0,39.7,0.0,HAP,3.78
U061,2025-07-25,0.294,0.084,0.075,0.118,846.8,1019.8,200.8,9.11,1.73,292.2,36.3,251.9,14,13,3,14.8,0.21,DIS,5.73
U061,2025-07-26,0.21,0.105,0.039,0.057,1060.9,1682.7,143.3,19.94,1.51,3329.6,102.0,286.2,9,6,1,28.6,0.11,HAP,3.92
U061,2025-07-27,0.256,0.07,0.092,0.201,575.5,679.8,308.8,12.22,1.46,456.8,89.4,509.3,9,13,1,50.9,0.11,NEU,4.81
U061,2025-07-28,0.083,0.112,0.021,0.149,554.0,869.0,153.2,15.73,0.81,4903.7,35.8,108.9,9,5,3,9.1,0.33,SAD,6.06
U061,2025-07-29,0.266,0.125,0.026,0.125,940.7,1329.7,798.7,6.68,0.88,3126.2,117.2,251.3,6,12,3,27.9,0.5,FEA,4.89
U061,2025-07-30,0.281,0.031,0.054,0.267,740.8,812.7,86.9,16.63,1.92,2457.9,83.1,574.1,12,0,1,44.2,0.08,HAP,3.87
U061,2025-07-31,0.172,0.127,0.017,0.237,178.1,1595.0,380.9,12.3,0.31,2264.0,59.8,437.5,10,14,3,33.7,0.3,DIS,5.71
U062,2025-07-01,0.202,0.086,0.028,0.264,1081.3,2331.0,389.1,13.94,1.59,2950.7,27.3,467.7,5,8,3,58.5,0.6,SAD,6.44
U062,2025-07-02,0.241,0.128,0.095,0.174,133.9,1945.8,275.5,5.89,0.76,635.0,68.7,469.1,18,3,3,22.3,0.17,DIS,5.68
U062,2025-07-03,0.094,0.07,0.098,0.083,923.2,1766.1,478.5,10.97,0.27,4664.1,28.1,92.7,7,6,1,11.6,0.14,FEA,4.74
U062,2025-07-04,0.176,0.063,0.044,0.224,934.7,1582.0,162.5,12.68,1.54,3203.1,57.2,169.7,13,3,0,13.1,0.0,DIS,5.82
U062,2025-07-05,0.15,0.138,0.093,0.102,1148.4,1373.5,637.9,11.78,0.8,1083.1,55.0,325.3,1,6,2,108.4,2.0,NEU,4.89
U062,2025-07-06,0.087,0.045,0.059,0.16,159.5,710.4,299.3,18.3,1.5,2900.4,89.2,258.8,6,4,1,37.0,0.17,HAP,3.64
U062,2025-07-07,0.142,0.128,0.034,0.066,756.5,2268.4,493.5,17.97,1.47,839.6,31.2,281.9,8,0,2,28.2,0.25,DIS,5.96
U062,2025-07-09,0.067,0.078,0.073,0.256,570.6,846.8,586.7,19.42,1.16,284.3,100.4,482.0,9,14,3,40.2,0.33,HAP,3.59
U062,2025-07-10,0.056,0.082,0.069,0.081,463.7,500.9,716.8,13.35,1.6,3226.5,45.9,67.9,7,3,3,6.8,0.43,ANG,1.76
U062,2025-07-11,0.084,0.053,0.099,0.276,199.4,1950.0,676.8,19.44,1.25,3312.7,58.8,416.7,10,14,0,41.7,0.0,HAP,3.74
U062,2025-07-12,0.291,0.09,0.034,0.266,718.9,686.4,506.2,16.65,0.72,3001.7,95.0,60.1,8,2,3,5.5,0.38,FEA,4.36
U062,2025-07-13,0.187,0.056,0.07,0.166,626.9,1118.2,341.3,5.42,1.52,1080.7,78.8,94.1,2,5,2,23.5,1.0,NEU,5.25
U062,2025-07-14,0.291,0.015,0.015,0.236,215.0,362.2,427.4,8.55,1.26,3096.5,43.9,280.5,18,5,1,14.8,0.06,SAD,6.05
U062,2025-07-15,0.158,0.048,0.02,0.205,773.7,601.5,626.6,4.77,0.22,471.3,52.5,514.1,15,0,1,32.1,0.07,DIS,5.81
U062,2025-07-16,0.128,0.011,0.01,0.251,911.7,681.0,708.2,0.08,1.82,3124.3,43.6,138.3,6,13,0,23.0,0.0,SAD,6.17
U062,2025-07-17,0.177,0.147,0.1,0.158,944.0,419.7,127.8,3.76,1.18,2859.3,75.4,359.5,14,13,2,22.5,0.14,NEU,5.2
U062,2025-07-18,0.16,0.145,0.082,0.246,1095.9,1744.6,338.6,0.08,1.76,3345.2,46.6,426.4,18,10,3,20.3,0.17,HAP,3.79
U062,2025-07-19,0.076,0.065,0.081,0.166,550.4,2141.4,632.1,14.4,1.79,4498.3,89.8,183.9,3,1,4,26.3,1.33,DIS,5.69
U062,2025-07-20,0.21,0.112,0.056,0.285,1148.4,1121.3,373.7,8.51,1.0,4281.7,73.8,336.7,1,12,0,336.7,0.0,NEU,5.29
U062,2025-07-21,0.104,0.058,0.037,0.172,1052.0,2224.1,299.2,6.25,1.11,4907.1,26.0,552.2,1,11,0,552.2,0.0,FEA,4.35
U062,2025-07-22,0.205,0.104,0.024,0.166,426.2,769.4,358.5,15.23,0.95,4886.0,44.1,336.6,14,1,4,18.7,0.29,ANG,2.37
U062,2025-07-24,0.213,0.123,0.036,0.246,275.2,1015.9,502.1,16.65,1.01,3907.1,34.4,145.0,1,11,1,72.5,1.0,ANG,2.98
U062,2025-07-25,0.088,0.143,0.044,0.255,578.9,631.6,799.9,19.51,1.81,4790.8,52.9,399.0,1,9,1,199.5,1.0,FEA,4.78
U062,2025-07-26,0.065,0.066,0.078,0.189,542.1,1665.2,419.7,12.84,1.62,4363.0,66.8,379.8,4,13,1,76.0,0.25,SAD,6.37
U062,2025-07-27,0.245,0.12,0.059,0.095,733.3,1223.7,206.4,9.23,0.43,3692.4,65.7,74.6,12,3,4,4.7,0.33,ANG,1.55
U062,2025-07-28,0.165,0.047,0.017,0.167,741.7,1649.2,172.1,6.11,1.3,561.8,93.0,108.9,15,12,3,6.1,0.2,FEA,4.31
U062,2025-07-29,0.065,0.149,0.012,0.292,925.0,1975.7,81.8,4.45,1.99,435.4,30.8,144.7,4,8,3,20.7,0.75,HAP,3.52
U062,2025-07-30,0.299,0.014,0.019,0.238,660.9,1500.5,469.1,4.26,1.27,4220.5,114.1,133.6,10,10,2,11.1,0.2,SAD,6.5
U062,2025-07-31,0.064,0.094,0.047,0.253,215.3,1680.8,458.4,8.18,1.61,2550.3,47.7,200.1,11,1,2,15.4,0.18,SAD,6.49
U063,2025-07-02,0.224,0.102,0.094,0.058,1044.1,2357.6,203.9,19.84,1.58,4110.1,43.0,305.2,6,10,1,43.6,0.17,FEA,4.53
U063,2025-07-03,0.296,0.106,0.067,0.167,440.7,957.9,571.5,0.02,0.83,1702.0,85.4,260.7,10,7,4,18.6,0.4,ANG,1.94
U063,2025-07-04,0.11,0.027,0.082,0.212,1168.4,1090.2,605.8,3.94,0.87,2108.7,98.6,541.0,12,10,0,45.1,0.0,HAP,3.57
U063,2025-07-05,0.086,0.141,0.052,0.258,229.6,1878.9,244.3,3.77,1.5,3560.9,51.6,390.5,3,11,3,65.1,1.0,SAD,6.16
U063,2025-07-06,0.08,0.035,0.043,0.062,1154.1,1644.9,308.1,14.34,1.1,4593.6,92.2,533.1,15,0,4,28.1,0.27,FEA,4.56
U063,2025-07-07,0.126,0.097,0.02,0.263,200.1,692.8,792.9,7.05,1.23,621.3,107.2,344.6,16,11,2,19.1,0.12,FEA,4.82
U063,2025-07-08,0.075,0.041,0.089,0.187,354.1,1127.5,330.7,9.15,1.48,4335.1,94.3,108.5,10,7,3,8.3,0.3,SAD,6.43
U063,2025-07-09,0.223,0.053,0.08,0.099,151.2,1329.2,620.6,2.97,1.6,4006.5,13.8,310.2,11,2,3,22.2,0.27,SAD,6.37
U063,2025-07-10,0.066,0.087,0.025,0.129,875.6,1222.7,389.5,8.1,0.69,1714.6,101.0,503.9,16,13,4,25.2,0.25,HAP,3.82
U063,2025-07-11,0.177,0.068,0.056,0.12,1035.3,692.2,645.0,2.06,0.46,1905.0,95.2,164.8,17,14,2,8.7,0.12,SAD,6.38
U063,2025-07-12,0.299,0.032,0.054,0.183,577.5,2333.7,626.8,10.66,0.73,423.0,83.6,109.3,14,4,4,6.1,0.29,DIS,5.87
U063,2025-07-13,0.253,0.034,0.066,0.063,1121.4,1977.1,550.8,1.96,1.11,275.6,93.6,237.9,16,0,0,14.9,0.0,ANG,2.21
U063,2025-07-14,0.204,0.069,0.095,0.09,749.3,1359.0,691.1,15.81,0.82,2489.6,117.7,270.0,14,0,3,15.9,0.21,SAD,6.17
U063,2025-07-15,0.127,0.116,0.062,0.253,793.0,1796.1,754.4,11.33,1.22,658.6,57.4,225.4,6,5,4,22.5,0.67,DIS,5.64
U063,2025-07-16,0.206,0.136,0.059,0.083,1030.0,2274.0,485.0,14.48,0.3,1131.2,17.4,133.0,10,2,4,9.5,0.4,HAP,3.84
U063,2025-07-18,0.182,0.022,0.015,0.108,426.5,599.6,228.1,8.37,1.12,4264.5,60.7,195.5,17,7,0,11.5,0.0,HAP,3.98
U063,2025-07-19,0.157,0.065,0.016,0.163,489.7,850.8,349.0,7.63,0.86,2940.9,15.1,428.4,10,3,4,30.6,0.4,NEU,5.09
U063,2025-07-20,0.083,0.024,0.027,0.179,1096.5,1493.9,618.7,1.96,1.16,3241.4,42.4,268.4,10,5,3,20.6,0.3,NEU,5.26
U063,2025-07-21,0.272,0.012,0.013,0.241,1091.1,2057.8,538.2,10.48,0.96,1099.9,74.6,401.6,14,12,1,26.8,0.07,HAP,3.51
U063,2025-07-22,0.162,0.103,0.077,0.162,1174.1,379.8,183.3,10.29,0.71,4177.6,44.1,349.6,17,9,1,19.4,0.06,NEU,5.2
U063,2025-07-23,0.099,0.094,0.075,0.247,1092.0,2464.8,88.4,9.36,1.83,4366.3,85.4,356.5,9,11,2,32.4,0.22,FEA,4.9
U063,2025-07-24,0.142,0.033,0.022,0.205,240.1,1300.8,562.2,14.81,0.53,2712.0,100.4,194.2,15,8,0,12.9,0.0,DIS,5.82
U063,2025-07-25,0.154,0.043,0.085,0.078,1006.1,1090.3,238.3,16.65,1.43,4580.3,56.2,341.6,7,13,2,38.0,0.29,HAP,3.97
U063,2025-07-26,0.257,0.013,0.024,0.089,550.8,944.0,424.8,15.02,1.86,4255.2,109.0,72.7,2,7,1,24.2,0.5,FEA,4.71
U063,2025-07-27,0.233,0.127,0.037,0.159,1189.9,683.6,610.1,2.88,1.17,3710.4,18.8,293.1,4,3,0,73.3,0.0,ANG,1.86
U063,2025-07-28,0.242,0.146,0.032,0.149,619.5,2041.5,472.0,12.44,1.78,3723.6,102.4,369.2,18,9,4,16.8,0.22,ANG,1.82
U063,2025-07-29,0.053,0.029,0.044,0.236,709.2,2401.9,112.5,1.61,0.42,705.9,101.1,158.3,11,7,4,10.6,0.36,NEU,5.08
U063,2025-07-30,0.154,0.042,0.033,0.195,682.8,1210.0,189.2,13.89,1.09,1500.0,45.4,198.5,5,14,3,24.8,0.6,NEU,5.25
U063,2025-07-31,0.17,0.132,0.054,0.147,453.9,2395.3,214.5,7.64,1.02,520.9,42.9,178.5,8,6,1,19.8,0.12,FEA,4.35
U064,2025-07-01,0.055,0.14,0.047,0.093,182.5,2112.4,243.4,2.65,0.21,241.7,43.6,98.1,5,4,4,10.9,0.8,ANG,2.41
U064,2025-07-02,0.115,0.069,0.099,0.107,1085.2,1358.3,474.1,17.24,1.0,959.9,99.3,247.8,2,6,0,123.9,0.0,SAD,6.38
U064,2025-07-03,0.24,0.017,0.015,0.194,982.9,1782.9,428.0,12.28,0.86,4426.3,101.5,588.6,5,6,4,65.4,0.8,HAP,3.56
U064,2025-07-04,0.084,0.016,0.023,0.156,253.5,1257.0,202.4,7.09,1.41,1351.4,46.3,251.1,3,13,2,50.2,0.67,SAD,6.06
U064,2025-07-05,0.184,0.09,0.015,0.179,954.4,1529.2,100.7,0.61,1.89,4856.7,75.2,308.7,12,12,2,22.0,0.17,DIS,5.68
U064,2025-07-06,0.104,0.065,0.066,0.093,788.4,427.7,178.6,10.75,0.35,3067.0,25.3,412.7,19,9,2,19.7,0.11,NEU,4.94
U064,2025-07-07,0.053,0.014,0.015,0.216,550.1,1831.8,788.3,18.46,0.79,1338.8,61.6,410.2,7,1,2,45.6,0.29,FEA,4.44
U064,2025-07-09,0.11,0.092,0.085,0.263,379.4,416.2,401.4,11.93,1.0,2586.2,119.9,572.9,19,6,2,27.3,0.11,SAD,6.1
U064,2025-07-10,0.294,0.012,0.056,0.114,1045.7,2097.6,700.5,19.43,1.02,1251.7,27.5,523.1,4,2,3,74.7,0.75,NEU,4.87
U064,2025-07-11,0.25,0.12,0.057,0.173,870.2,2114.9,686.6,2.73,1.59,4923.1,114.2,488.7,14,7,2,30.5,0.14,FEA,4.73
U064,2025-07-12,0.29,0.053,0.061,0.294,702.5,821.6,433.6,11.37,1.0,4266.9,100.7,573.9,19,7,3,26.1,0.16,ANG,2.53
U064,2025-07-13,0.172,0.016,0.025,0.133,770.5,1012.1,580.0,15.96,0.25,325.9,116.9,184.6,18,8,3,8.8,0.17,NEU,5.15
U064,2025-07-14,0.077,0.092,0.028,0.199,200.2,1358.9,194.6,10.51,1.48,4749.3,29.8,393.2,7,10,4,35.7,0.57,SAD,6.27
U064,2025-07-15,0.187,0.066,0.039,0.073,621.3,1612.7,566.3,1.82,1.79,3661.1,33.5,539.1,15,3,0,35.9,0.0,FEA,4.97
U064,2025-07-16,0.164,0.146,0.063,0.202,313.1,932.2,254.3,11.66,1.13,595.4,11.9,397.0,1,9,2,132.3,2.0,FEA,4.92
U064,2025-07-17,0.261,0.086,0.029,0.072,329.2,1603.5,674.0,12.23,1.25,3419.1,89.7,587.8,12,2,0,49.0,0.0,SAD,6.48
U064,2025-07-18,0.075,0.049,0.02,0.29,827.4,955.1,112.8,14.57,0.49,3305.2,80.9,114.2,19,8,1,5.7,0.05,NEU,4.99
U064,2025-07-19,0.172,0.109,0.097,0.229,1102.4,422.1,629.9,15.22,0.6,1250.2,29.6,297.2,6,8,3,33.0,0.5,DIS,5.94
U064,2025-07-20,0.088,0.048,0.012,0.247,544.1,305.6,125.0,15.42,0.62,3840.5,97.0,587.8,13,1,1,42.0,0.08,HAP,3.88
U064,2025-07-21,0.131,0.137,0.082,0.226,328.5,522.5,710.9,13.27,0.98,617.9,42.9,265.0,6,5,3,29.4,0.5,ANG,2.01
U064,2025-07-22,0.234,0.062,0.081,0.197,813.6,2043.0,278.2,4.32,1.87,2549.3,24.8,459.4,13,2,2,30.6,0.15,SAD,6.05
U064,2025-07-23,0.169,0.087,0.037,0.162,1058.3,2415.1,540.8,8.08,1.14,247.6,56.5,76.4,15,4,1,4.8,0.07,SAD,6.34
U064,2025-07-24,0.144,0.017,0.022,0.265,923.2,1239.3,415.6,15.52,0.55,4849.9,20.0,435.2,16,1,4,21.8,0.25,NEU,4.87
U064,2025-07-25,0.149,0.07,0.023,0.289,1055.6,1427.9,324.7,19.07,0.68,3807.5,39.0,564.7,8,14,1,62.7,0.12,NEU,4.95
U064,2025-07-26,0.165,0.127,0.073,0.175,690.2,623.1,534.1,1.58,0.89,962.5,50.8,266.7,13,3,3,16.7,0.23,DIS,5.75
U064,2025-07-27,0.246,0.123,0.068,0.283,927.1,1512.3,760.6,10.71,1.32,1840.0,103.7,71.5,13,10,3,4.5,0.23,ANG,2.52
U064,2025-07-28,0.273,0.041,0.08,0.196,254.1,618.2,81.0,6.25,0.99,970.7,97.2,75.1,12,2,0,6.3,0.0,NEU,5.26
U064,2025-07-29,0.289,0.042,0.094,0.185,483.1,1644.7,739.1,4.51,0.91,3879.8,58.7,541.7,19,1,1,27.1,0.05,DIS,5.8
U064,2025-07-30,0.247,0.124,0.072,0.164,528.5,2353.2,506.8,10.12,1.22,482.7,89.7,450.2,17,5,4,21.4,0.24,SAD,6.34
U064,2025-07-31,0.129,0.14,0.024,0.102,662.4,730.5,655.5,12.12,0.64,4234.0,72.6,117.6,3,10,2,23.5,0.67,HAP,3.66
U065,2025-07-01,0.222,0.023,0.032,0.051,1122.0,1982.0,337.9,0.2,0.34,4722.5,47.5,89.5,15,2,0,6.0,0.0,FEA,4.78
U065,2025-07-02,0.159,0.073,0.086,0.11,1061.7,351.7,403.9,15.6,0.24,3447.8,89.8,494.6,17,3,1,27.5,0.06,HAP,3.72
U065,2025-07-03,0.114,0.057,0.029,0.177,248.0,1126.1,701.6,16.4,0.65,1222.2,85.2,497.3,6,5,0,82.9,0.0,HAP,3.93
U065,2025-07-04,0.26,0.132,0.017,0.145,290.1,543.6,361.1,19.31,0.36,1928.4,78.1,125.1,19,11,1,6.3,0.05,HAP,3.7
U065,2025-07-05,0.06,0.022,0.073,0.162,493.4,1075.4,451.0,3.61,0.81,2490.8,78.0,222.8,12,12,2,15.9,0.17,HAP,3.73
U065,2025-07-06,0.275,0.04,0.046,0.295,419.8,681.8,65.1,11.89,1.59,3102.2,85.1,481.2,4,11,2,80.2,0.5,FEA,4.6
U065,2025-07-07,0.165,0.115,0.093,0.138,776.2,1121.3,168.9,8.53,1.49,3409.6,52.3,343.7,12,14,4,21.5,0.33,SAD,6.41
U065,2025-07-08,0.209,0.017,0.069,0.163,1093.1,1218.6,531.3,6.7,1.3,2860.2,105.6,576.6,2,4,0,288.3,0.0,ANG,2.93
U065,2025-07-10,0.215,0.079,0.018,0.083,1158.5,961.3,587.7,11.31,1.73,1886.3,27.9,319.8,7,3,4,29.1,0.57,ANG,1.99
U065,2025-07-11,0.274,0.072,0.095,0.062,819.0,1744.6,487.0,15.65,0.71,4476.4,107.2,425.6,16,12,1,25.0,0.06,SAD,6.24
U065,2025-07-12,0.209,0.057,0.033,0.244,1022.0,2321.5,157.5,0.46,1.79,590.7,47.7,335.3,12,13,2,24.0,0.17,DIS,5.85
U065,2025-07-13,0.203,0.065,0.04,0.193,677.7,1181.3,384.1,19.39,0.92,2438.0,23.8,569.2,16,11,2,31.6,0.12,DIS,5.95
U065,2025-07-14,0.067,0.084,0.046,0.24,329.2,723.2,316.3,16.2,0.92,3922.7,76.0,275.3,14,3,3,16.2,0.21,NEU,5.05
U065,2025-07-15,0.18,0.033,0.015,0.087,677.2,895.6,421.7,15.02,0.93,492.2,51.4,184.1,1,1,3,46.0,3.0,HAP,3.55
U065,2025-07-17,0.088,0.09,0.055,0.193,710.6,2178.8,702.7,15.21,0.38,3585.6,99.7,236.4,9,11,4,18.2,0.44,HAP,3.68
U065,2025-07-18,0.234,0.123,0.021,0.113,916.7,1557.6,631.9,7.78,1.96,4134.6,57.4,520.5,7,12,0,74.4,0.0,FEA,4.69
U065,2025-07-19,0.178,0.116,0.046,0.107,341.9,1301.0,113.0,15.03,0.45,3372.0,83.5,328.9,5,9,1,54.8,0.2,HAP,3.71
U065,2025-07-20,0.22,0.032,0.042,0.053,505.1,629.2,717.7,7.74,0.81,262.1,43.9,251.3,10,12,4,18.0,0.4,FEA,4.43
U065,2025-07-21,0.06,0.031,0.08,0.083,500.4,1289.4,403.8,17.97,0.77,1064.7,33.0,353.9,10,3,2,29.5,0.2,NEU,4.82
U065,2025-07-24,0.071,0.048,0.082,0.127,1155.4,912.7,607.9,3.54,0.33,1842.1,52.7,131.9,18,11,2,6.6,0.11,DIS,5.84
U065,2025-07-25,0.229,0.061,0.024,0.079,588.3,2375.0,155.0,5.85,0.47,1321.7,76.7,62.9,7,7,2,7.0,0.29,DIS,6.0
U065,2025-07-26,0.068,0.067,0.043,0.296,930.6,2245.0,553.0,11.03,0.28,4820.7,82.3,211.5,18,4,1,11.1,0.06,NEU,5.26
U065,2025-07-27,0.068,0.105,0.044,0.127,925.9,484.6,227.2,6.38,0.73,3327.7,73.6,386.7,13,13,4,22.7,0.31,NEU,5.14
U065,2025-07-28,0.053,0.018,0.024,0.083,392.1,1436.6,378.8,8.48,1.76,1625.5,118.7,444.3,11,13,1,37.0,0.09,SAD,6.42
U065,2025-07-31,0.289,0.015,0.082,0.1,729.1,795.1,62.6,9.85,0.81,4662.5,86.0,506.4,10,14,2,42.2,0.2,HAP,3.63
U066,2025-07-01,0.234,0.065,0.074,0.197,1083.7,1203.7,163.7,17.13,0.42,3754.9,112.5,560.4,9,13,3,46.7,0.33,DIS,5.81
U066,2025-07-02,0.138,0.108,0.027,0.066,622.7,2229.1,119.1,10.46,1.36,1566.1,23.0,282.5,15,10,4,14.9,0.27,ANG,1.59
U066,2025-07-03,0.124,0.037,0.043,0.266,1139.6,1460.5,229.8,7.25,1.99,2018.6,16.8,459.9,14,9,3,27.1,0.21,NEU,5.15
U066,2025-07-04,0.137,0.1,0.02,0.29,335.9,1035.3,125.0,4.95,0.62,1157.3,44.2,100.3,3,9,4,14.3,1.33,DIS,5.98
U066,2025-07-05,0.244,0.046,0.067,0.112,181.6,757.4,568.9,8.17,0.7,4861.2,25.0,91.1,14,7,2,5.7,0.14,DIS,5.93
U066,2025-07-06,0.215,0.134,0.021,0.163,1080.6,2060.7,71.8,10.31,1.95,2683.0,67.8,127.4,16,5,3,6.7,0.19,FEA,4.67
U066,2025-07-07,0.096,0.135,0.099,0.056,1032.4,1673.9,513.3,14.92,0.52,4501.1,67.1,302.2,3,11,3,50.4,1.0,DIS,5.89
U066,2025-07-08,0.094,0.052,0.08,0.21,1191.8,1329.7,155.5,2.42,1.12,1863.2,73.3,174.1,8,9,4,14.5,0.5,NEU,5.27
U066,2025-07-09,0.075,0.042,0.045,0.153,847.3,778.5,758.9,4.43,0.63,4332.0,92.0,214.9,2,4,3,43.0,1.5,HAP,3.61
U066,2025-07-10,0.215,0.068,0.062,0.118,1130.4,1035.3,749.8,7.59,1.88,458.7,116.8,409.9,2,3,3,82.0,1.5,DIS,5.9
U066,2025-07-11,0.241,0.044,0.092,0.102,1009.6,2411.7,219.1,7.21,1.97,4914.0,106.6,253.6,18,9,2,12.7,0.11,ANG,1.9
U066,2025-07-12,0.116,0.104,0.06,0.214,1028.9,1444.2,510.8,7.83,1.67,4577.8,23.0,361.0,7,8,4,32.8,0.57,NEU,5.24
U066,2025-07-13,0.055,0.126,0.026,0.154,726.1,1181.5,71.0,15.87,0.77,1943.4,47.2,282.7,17,9,4,13.5,0.24,HAP,3.55
U066,2025-07-14,0.071,0.104,0.044,0.095,520.6,1447.1,748.8,6.48,0.93,3918.7,38.1,151.2,6,13,0,25.2,0.0,SAD,6.09
U066,2025-07-15,0.292,0.125,0.086,0.222,1128.0,2013.8,442.2,10.04,0.64,3810.8,29.4,100.0,10,4,4,7.1,0.4,HAP,3.86
U066,2025-07-16,0.124,0.066,0.068,0.191,575.3,1048.2,82.4,12.48,1.8,4526.0,69.9,187.6,7,9,2,20.8,0.29,NEU,4.89
U066,2025-07-17,0.242,0.032,0.069,0.265,692.7,693.2,306.9,4.64,1.85,1674.8,70.9,91.2,4,14,3,13.0,0.75,SAD,6.08
U066,2025-07-18,0.206,0.113,0.088,0.079,590.7,1586.9,107.6,14.37,0.95,2434.5,35.0,394.1,11,10,0,35.8,0.0,HAP,3.78
U066,2025-07-20,0.145,0.06,0.09,0.246,721.3,1763.4,344.7,10.94,1.38,4352.0,88.3,489.7,16,5,3,25.8,0.19,ANG,2.75
U066,2025-07-21,0.101,0.104,0.093,0.218,617.6,1868.0,552.4,8.94,0.5,3937.2,90.6,243.5,17,14,4,11.6,0.24,DIS,5.63
